계정명,DIF_AMT,이체등증감액,회계명,회계연도,불납결손액,미수납액,소관명,수납금액,징수결정금액,세입예산액,세입예산현액
투자계정,-198814690.0,0.0,에너지및자원사업특별회계,2021,0.0,598002600.0,고용노동부,162185310.0,760187910.0,361000000.0,361000000.0
,253584335250.0,0.0,일반회계,2021,2563803800.0,128572090040.0,고용노동부,339545335250.0,470681229090.0,85961000000.0,85961000000.0
,2811980.0,0.0,일반회계,2021,0.0,0.0,고위공직자범죄수사처,2811980.0,2811980.0,0.0,0.0
,388126413720.0,0.0,일반회계,2021,361400000.0,539840552400.0,공정거래위원회,790844413720.0,1331046366120.0,402718000000.0,402718000000.0
세종특별자치시계정,27661010.0,0.0,국가균형발전특별회계,2021,0.0,0.0,과학기술정보통신부,27661010.0,27661010.0,0.0,0.0
제주특별자치도계정,34747210.0,0.0,국가균형발전특별회계,2021,0.0,0.0,과학기술정보통신부,34747210.0,34747210.0,0.0,0.0
지역지원계정,3170387290.0,0.0,국가균형발전특별회계,2021,0.0,1073570.0,과학기술정보통신부,12228387290.0,12229460860.0,9058000000.0,9058000000.0
손익계정,-5023242380.0,0.0,국립과천과학관,2021,0.0,136728430.0,과학기술정보통신부,24555757620.0,24692486050.0,29579000000.0,29579000000.0
자본계정,1322323480.0,0.0,국립과천과학관,2021,0.0,0.0,과학기술정보통신부,7893323480.0,7893323480.0,6571000000.0,6571000000.0
손익계정,42406060.0,0.0,국립중앙과학관,2021,0.0,216742140.0,과학기술정보통신부,27923406060.0,28140148200.0,27881000000.0,27881000000.0
자본계정,7950083390.0,0.0,국립중앙과학관,2021,0.0,0.0,과학기술정보통신부,16147083390.0,16147083390.0,8197000000.0,8197000000.0
,20101959660.0,0.0,소재부품장비경쟁력강화특별회계,2021,0.0,0.0,과학기술정보통신부,20101959660.0,20101959660.0,0.0,0.0
,-5600818130.0,0.0,우체국보험특별회계,2021,0.0,34964480.0,과학기술정보통신부,1001667181870.0,1001702146350.0,1007268000000.0,1007268000000.0
손익계정,794895651340.0,0.0,우체국예금특별회계,2021,0.0,3217618890.0,과학기술정보통신부,3953827651340.0,3957045270230.0,3158932000000.0,3158932000000.0
자본계정,1174764720.0,0.0,우체국예금특별회계,2021,0.0,0.0,과학기술정보통신부,8975764720.0,8975764720.0,7801000000.0,7801000000.0
손익계정,-101047186440.0,0.0,우편사업특별회계,2021,7707210.0,9094688990.0,과학기술정보통신부,4274299813560.0,4283402209760.0,4375347000000.0,4375347000000.0
자본계정,31019818010.0,0.0,우편사업특별회계,2021,0.0,312519930.0,과학기술정보통신부,192875818010.0,193188337940.0,161856000000.0,161856000000.0
,53862344690.0,0.0,일반회계,2021,92088820.0,3202650400.0,과학기술정보통신부,384121344690.0,387416083910.0,330259000000.0,330259000000.0
,11429800.0,0.0,혁신도시건설특별회계,2021,0.0,0.0,과학기술정보통신부,11429800.0,11429800.0,0.0,0.0
,-42691219790.0,0.0,일반회계,2021,4927224780.0,498942021400.0,관세청,38601780210.0,542471026390.0,81293000000.0,81293000000.0
지역지원계정,-4474369000.0,0.0,국가균형발전특별회계,2021,0.0,0.0,교육부,9993631000.0,9993631000.0,14468000000.0,14468000000.0
,170662803920.0,0.0,유아교육지원특별회계,2021,0.0,0.0,교육부,4087433803920.0,4087433803920.0,3916771000000.0,3916771000000.0
,135004514080.0,0.0,일반회계,2021,16046530.0,2173738930.0,교육부,376422514080.0,378612299540.0,241418000000.0,241418000000.0
제주특별자치도계정,30478350.0,0.0,국가균형발전특별회계,2021,0.0,0.0,국가보훈처,75478350.0,75478350.0,45000000.0,45000000.0
투자계정,-17389970.0,0.0,에너지및자원사업특별회계,2021,0.0,17100710.0,국가보훈처,43610030.0,60710740.0,61000000.0,61000000.0
,-4800544190.0,0.0,일반회계,2021,193689730.0,6140396230.0,국가보훈처,4019455810.0,10353541770.0,8820000000.0,8820000000.0
,-73006800.0,0.0,일반회계,2021,0.0,0.0,국가인권위원회,28993200.0,28993200.0,102000000.0,102000000.0
,16508609490.0,0.0,일반회계,2021,0.0,0.0,국가정보원,19393550490.0,19393550490.0,2884941000.0,2884941000.0
,362870600.0,0.0,일반회계,2021,0.0,0.0,국무조정실 및 국무총리비서실,362870600.0,362870600.0,0.0,0.0
,-43875200.0,0.0,일반회계,2021,0.0,532055900.0,국민권익위원회,435124800.0,967180700.0,479000000.0,479000000.0
,-355726442830.0,0.0,국방·군사시설이전특별회계,2021,0.0,4505458970.0,국방부,649987557170.0,654493016140.0,1005714000000.0,1005714000000.0
,13008580380.0,0.0,일반회계,2021,274865100.0,103536303410.0,국방부,256956580380.0,360767748890.0,243948000000.0,243948000000.0
,30778557290.0,0.0,주한미군기지이전특별회계,2021,563497780.0,40513371080.0,국방부,770532557290.0,811609426150.0,739754000000.0,739754000000.0
,44029647200.0,0.0,일반회계,2021,548047500280.0,4157063784040.0,국세청,737986647200.0,5443097931520.0,693957000000.0,693957000000.0
공항계정,-144492437620.0,0.0,교통시설특별회계,2021,0.0,12874708770.0,국토교통부,318070562380.0,330945271150.0,462563000000.0,462563000000.0
교통체계관리계정,57384999360.0,0.0,교통시설특별회계,2021,0.0,0.0,국토교통부,717992999360.0,717992999360.0,660608000000.0,660608000000.0
도로계정,13239796190.0,0.0,교통시설특별회계,2021,12708530.0,115315532610.0,국토교통부,12923980796190.0,13039309037330.0,12910741000000.0,12910741000000.0
철도계정,-58315014650.0,0.0,교통시설특별회계,2021,0.0,5308684940.0,국토교통부,5319277985350.0,5324586670290.0,5377593000000.0,5377593000000.0
세종특별자치시계정,467468250.0,0.0,국가균형발전특별회계,2021,0.0,0.0,국토교통부,467468250.0,467468250.0,0.0,0.0
제주특별자치도계정,-968888210.0,0.0,국가균형발전특별회계,2021,0.0,0.0,국토교통부,32111790.0,32111790.0,1001000000.0,1001000000.0
지역자율계정,43652066730.0,0.0,국가균형발전특별회계,2021,7631680390.0,859687308680.0,국토교통부,274737066730.0,1142056055800.0,231085000000.0,231085000000.0
지역지원계정,44344319680.0,0.0,국가균형발전특별회계,2021,180390.0,181517808150.0,국토교통부,352222319680.0,533740308220.0,307878000000.0,307878000000.0
투자계정,663176450.0,0.0,에너지및자원사업특별회계,2021,0.0,0.0,국토교통부,1430176450.0,1430176450.0,767000000.0,767000000.0
,-38793109210.0,0.0,일반회계,2021,0.0,34775571250.0,국토교통부,132597890790.0,167373462040.0,171391000000.0,171391000000.0
,4139493850.0,0.0,혁신도시건설특별회계,2021,0.0,0.0,국토교통부,375387493850.0,375387493850.0,371248000000.0,371248000000.0
,-457812830.0,0.0,일반회계,2021,10808200.0,365114320.0,국회,3230187170.0,3606109690.0,3688000000.0,3688000000.0
,10052599730.0,0.0,일반회계,2021,529495500.0,29003744260.0,금융위원회,258121599730.0,287654839490.0,248069000000.0,248069000000.0
,-5283952980.0,0.0,일반회계,2021,0.0,13567650.0,기상청,17439047020.0,17452614670.0,22723000000.0,22723000000.0
세종특별자치시계정,-299513720.0,0.0,국가균형발전특별회계,2021,0.0,0.0,기획재정부,72479486280.0,72479486280.0,72779000000.0,72779000000.0
제주특별자치도계정,31023439450.0,0.0,국가균형발전특별회계,2021,0.0,0.0,기획재정부,239375439450.0,239375439450.0,208352000000.0,208352000000.0
지역자율계정,-184041222070.0,0.0,국가균형발전특별회계,2021,0.0,0.0,기획재정부,2384900777930.0,2384900777930.0,2568942000000.0,2568942000000.0
지역지원계정,-160952627240.0,0.0,국가균형발전특별회계,2021,0.0,0.0,기획재정부,6888791372760.0,6888791372760.0,7049744000000.0,7049744000000.0
,13610399573160.0,0.0,일반회계,2021,4369437078580.0,51113290932046.0,기획재정부,430070249662160.0,485552977672786.0,416459850089000.0,416459850089000.0
제주특별자치도계정,305108300.0,0.0,국가균형발전특별회계,2021,0.0,0.0,농림축산식품부,305108300.0,305108300.0,0.0,0.0
지역자율계정,6725659200.0,0.0,국가균형발전특별회계,2021,0.0,678479000.0,농림축산식품부,23888659200.0,24567138200.0,17163000000.0,17163000000.0
지역지원계정,-3379027270.0,0.0,국가균형발전특별회계,2021,0.0,0.0,농림축산식품부,1220972730.0,1220972730.0,4600000000.0,4600000000.0
구조개선사업계정,17997593200.0,0.0,농어촌구조개선특별회계,2021,0.0,4020236590.0,농림축산식품부,5599456593200.0,5603476829790.0,5581459000000.0,5581459000000.0
농어촌특별세사업계정,2487918442730.0,0.0,농어촌구조개선특별회계,2021,0.0,346139600.0,농림축산식품부,11390248442730.0,11390594582330.0,8902330000000.0,8902330000000.0
손익계정,728524428840.0,0.0,양곡관리특별회계,2021,0.0,92548490.0,농림축산식품부,2785857428840.0,2785949977330.0,2057333000000.0,2057333000000.0
자본계정,811330.0,0.0,양곡관리특별회계,2021,0.0,0.0,농림축산식품부,811330.0,811330.0,0.0,0.0
융자계정,-11333175420.0,0.0,에너지및자원사업특별회계,2021,0.0,0.0,농림축산식품부,10680824580.0,10680824580.0,22014000000.0,22014000000.0
투자계정,-7008701540.0,0.0,에너지및자원사업특별회계,2021,0.0,0.0,농림축산식품부,13909298460.0,13909298460.0,20918000000.0,20918000000.0
,-14820778190.0,0.0,일반회계,2021,0.0,6763486450.0,농림축산식품부,6089221810.0,12852708260.0,20910000000.0,20910000000.0
,45403240.0,0.0,혁신도시건설특별회계,2021,0.0,0.0,농림축산식품부,45403240.0,45403240.0,0.0,0.0
세종특별자치시계정,20429260.0,0.0,국가균형발전특별회계,2021,0.0,0.0,농촌진흥청,20429260.0,20429260.0,0.0,0.0
제주특별자치도계정,66853700.0,0.0,국가균형발전특별회계,2021,0.0,0.0,농촌진흥청,66853700.0,66853700.0,0.0,0.0
지역자율계정,696785100.0,0.0,국가균형발전특별회계,2021,0.0,0.0,농촌진흥청,1396785100.0,1396785100.0,700000000.0,700000000.0
지역지원계정,-54049180.0,0.0,국가균형발전특별회계,2021,0.0,0.0,농촌진흥청,445950820.0,445950820.0,500000000.0,500000000.0
구조개선사업계정,-528247920.0,0.0,농어촌구조개선특별회계,2021,0.0,0.0,농촌진흥청,1189752080.0,1189752080.0,1718000000.0,1718000000.0
,4403501160.0,0.0,일반회계,2021,0.0,31742990.0,농촌진흥청,13918501160.0,13950244150.0,9515000000.0,9515000000.0
,1230722530.0,0.0,혁신도시건설특별회계,2021,0.0,0.0,농촌진흥청,1230722530.0,1230722530.0,0.0,0.0
,-5346456980.0,0.0,등기특별회계,2021,0.0,18711400.0,대법원,353445543020.0,353464254420.0,358792000000.0,358792000000.0
,-194721501360.0,0.0,일반회계,2021,0.0,1509947120.0,대법원,434680498640.0,436190445760.0,629402000000.0,629402000000.0
,40657220.0,0.0,일반회계,2021,0.0,0.0,대통령경호처,120657220.0,120657220.0,80000000.0,80000000.0
,459178850.0,0.0,일반회계,2021,0.0,22000000.0,대통령비서실 및 국가안보실,702178850.0,724178850.0,243000000.0,243000000.0
지역자율계정,2253433080.0,0.0,국가균형발전특별회계,2021,0.0,13255430.0,문화재청,2253433080.0,2266688510.0,0.0,0.0
지역지원계정,15697630.0,0.0,국가균형발전특별회계,2021,0.0,0.0,문화재청,15697630.0,15697630.0,0.0,0.0
,-3670403700.0,0.0,일반회계,2021,12550510.0,8515839850.0,문화재청,41115596300.0,49643986660.0,44786000000.0,44786000000.0
세종특별자치시계정,134240.0,0.0,국가균형발전특별회계,2021,0.0,0.0,문화체육관광부,6134240.0,6134240.0,6000000.0,6000000.0
제주특별자치도계정,76035430.0,0.0,국가균형발전특별회계,2021,0.0,0.0,문화체육관광부,77035430.0,77035430.0,1000000.0,1000000.0
지역자율계정,6434844180.0,0.0,국가균형발전특별회계,2021,0.0,5697176570.0,문화체육관광부,19436844180.0,25134020750.0,13002000000.0,13002000000.0
지역지원계정,-8222942610.0,0.0,국가균형발전특별회계,2021,0.0,14090482480.0,문화체육관광부,1103057390.0,15193539870.0,9326000000.0,9326000000.0
,16035289420.0,0.0,아시아문화중심도시조성특별회계,2021,0.0,130676360.0,문화체육관광부,160308289420.0,160438965780.0,144273000000.0,144273000000.0
,6606936140.0,0.0,일반회계,2021,0.0,25027869310.0,문화체육관광부,67664936140.0,92692805450.0,61058000000.0,61058000000.0
,9172000.0,0.0,일반회계,2021,0.0,11909970.0,민주평화통일자문회의,15172000.0,27081970.0,6000000.0,6000000.0
,-33045455930.0,0.0,일반회계,2021,0.0,93643745730.0,방송통신위원회,2204544070.0,95848289800.0,35250000000.0,35250000000.0
,-181238379810.0,0.0,일반회계,2021,0.0,662837656880.0,방위사업청,271640620190.0,934478277070.0,452879000000.0,452879000000.0
,-24002165820.0,0.0,교도작업특별회계,2021,0.0,225851820.0,법무부,114369834180.0,114595686000.0,138372000000.0,138372000000.0
,-659264827120.0,0.0,일반회계,2021,156371320.0,15154310600.0,법무부,1271358172880.0,1286668854800.0,1930623000000.0,1930623000000.0
,83472390.0,0.0,일반회계,2021,0.0,0.0,법제처,83472390.0,83472390.0,0.0,0.0
,-1209317810.0,0.0,일반회계,2021,14362150.0,47500000.0,병무청,316682190.0,378544340.0,1526000000.0,1526000000.0
지역자율계정,1864321610.0,0.0,국가균형발전특별회계,2021,0.0,0.0,보건복지부,1864321610.0,1864321610.0,0.0,0.0
지역지원계정,36509526140.0,0.0,국가균형발전특별회계,2021,0.0,32441210560.0,보건복지부,36509526140.0,68950736700.0,0.0,0.0
손익계정,1006859890.0,0.0,국립공주병원,2021,0.0,266600970.0,보건복지부,17361859890.0,17628460860.0,16355000000.0,16355000000.0
자본계정,27601770.0,0.0,국립공주병원,2021,0.0,0.0,보건복지부,1107601770.0,1107601770.0,1080000000.0,1080000000.0
손익계정,640002500.0,0.0,국립나주병원,2021,0.0,660000000.0,보건복지부,22010002500.0,22670002500.0,21370000000.0,21370000000.0
자본계정,47380430.0,0.0,국립나주병원,2021,0.0,0.0,보건복지부,1611380430.0,1611380430.0,1564000000.0,1564000000.0
손익계정,1179566690.0,0.0,국립부곡병원,2021,0.0,487366300.0,보건복지부,21007566690.0,21494932990.0,19828000000.0,19828000000.0
자본계정,131905190.0,0.0,국립부곡병원,2021,0.0,0.0,보건복지부,1583905190.0,1583905190.0,1452000000.0,1452000000.0
손익계정,4691950370.0,0.0,국립재활원,2021,17616710.0,38683240.0,보건복지부,55915950370.0,55972250320.0,51224000000.0,51224000000.0
자본계정,9045753210.0,0.0,국립재활원,2021,0.0,0.0,보건복지부,11165753210.0,11165753210.0,2120000000.0,2120000000.0
손익계정,13539815210.0,0.0,국립정신건강센터,2021,0.0,1547921140.0,보건복지부,55671815210.0,57219736350.0,42132000000.0,42132000000.0
자본계정,27940510.0,0.0,국립정신건강센터,2021,0.0,0.0,보건복지부,1305940510.0,1305940510.0,1278000000.0,1278000000.0
손익계정,2271603320.0,0.0,국립춘천병원,2021,0.0,387160540.0,보건복지부,17097603320.0,17484763860.0,14826000000.0,14826000000.0
자본계정,363200810.0,0.0,국립춘천병원,2021,0.0,0.0,보건복지부,1607200810.0,1607200810.0,1244000000.0,1244000000.0
농어촌특별세사업계정,825943910.0,0.0,농어촌구조개선특별회계,2021,0.0,459125750.0,보건복지부,1661943910.0,2121069660.0,836000000.0,836000000.0
투자계정,3282420.0,0.0,에너지및자원사업특별회계,2021,0.0,2120277340.0,보건복지부,3282420.0,2123559760.0,0.0,0.0
,261099250760.0,0.0,일반회계,2021,8373505800.0,443175939120.0,보건복지부,773965250760.0,1225514695680.0,512866000000.0,512866000000.0
제주특별자치도계정,24330910.0,0.0,국가균형발전특별회계,2021,0.0,0.0,산림청,24330910.0,24330910.0,0.0,0.0
지역자율계정,4540577900.0,0.0,국가균형발전특별회계,2021,0.0,572880110.0,산림청,4540577900.0,5113458010.0,0.0,0.0
손익계정,197332470.0,0.0,국립자연휴양림관리소,2021,0.0,0.0,산림청,32437332470.0,32437332470.0,32240000000.0,32240000000.0
자본계정,811615880.0,0.0,국립자연휴양림관리소,2021,0.0,0.0,산림청,34930615880.0,34930615880.0,34119000000.0,34119000000.0
임업진흥사업계정,76758937010.0,0.0,농어촌구조개선특별회계,2021,0.0,55879938680.0,산림청,933104937010.0,988984875690.0,856346000000.0,856346000000.0
투자계정,3887933760.0,0.0,에너지및자원사업특별회계,2021,0.0,5347562660.0,산림청,3887933760.0,9235496420.0,0.0,0.0
,34949458760.0,0.0,일반회계,2021,347678570.0,27198749600.0,산림청,123724458760.0,151270886930.0,88775000000.0,88775000000.0
세종특별자치시계정,1928017570.0,0.0,국가균형발전특별회계,2021,0.0,0.0,산업통상자원부,1928017570.0,1928017570.0,0.0,0.0
지역자율계정,663251000.0,0.0,국가균형발전특별회계,2021,0.0,10804490.0,산업통상자원부,663251000.0,674055490.0,0.0,0.0
지역지원계정,-33221153980.0,0.0,국가균형발전특별회계,2021,0.0,334165730.0,산업통상자원부,76470846020.0,76805011750.0,109692000000.0,109692000000.0
,-8650021990.0,0.0,소재부품장비경쟁력강화특별회계,2021,0.0,126961850.0,산업통상자원부,2545473978010.0,2545600939860.0,2554124000000.0,2554124000000.0
융자계정,-260847966110.0,0.0,에너지및자원사업특별회계,2021,0.0,0.0,산업통상자원부,601671033890.0,601671033890.0,862519000000.0,862519000000.0
투자계정,18684391440.0,0.0,에너지및자원사업특별회계,2021,0.0,4786736260.0,산업통상자원부,4722141391440.0,4726928127700.0,4703457000000.0,4703457000000.0
,-48941140650.0,0.0,일반회계,2021,0.0,11346202470.0,산업통상자원부,160292859350.0,171639061820.0,209234000000.0,209234000000.0
